record_view,tier_scope,candidate_id,candidate_alias,candidate_role,source_test_id,followup_profile,repair_profile,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_rt_s264_aia_rep_volatility_atr_repair_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,routed_total,close_hour_report,23,1,38.71,38.71,0,inf,38.71,1.0,38.71,,,0.0,0.0,0,0.0,0,,thin_slice
mt5_rt_s264_aia_rep_volatility_atr_repair_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,routed_total,close_hour_report,09,1,-30.35,0,-30.35,0.0,-30.35,0.0,,-30.35,,30.35,6.07,1,1.0,1,-1.0,thin_slice
mt5_ta_s264_aia_rep_trend_strength_adx_repair_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,tier_only_total,session_report,session_13_20_report_time,258,845.62,2361.25,-1515.63,1.557933,3.277597,0.565891,16.172945,-13.532411,1.195127,192.02,18.053832,56,0.77907,6,4.403812,measured_slice
mt5_ta_s264_aia_rep_trend_strength_adx_repair_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,tier_only_total,session_report,session_21_23_report_time,28,216.83,323.43,-106.6,3.034053,7.743929,0.75,15.401429,-15.228571,1.011351,52.07,6.772012,3,0.357143,1,4.164202,measured_slice
mt5_ta_s264_aia_rep_trend_strength_adx_repair_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,tier_only_total,session_report,session_00_06_report_time,1,42.16,42.16,0,inf,42.16,1.0,42.16,,,0.0,0.0,0,0.0,0,,thin_slice
mt5_ta_s264_aia_rep_trend_strength_adx_repair_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,tier_only_total,session_report,session_07_12_report_time,3,-87.5,0,-87.5,0.0,-29.166667,0.0,,-29.166667,,87.5,17.5,3,1.0,3,-1.0,negative_fragile_slice
mt5_rt_s264_aia_rep_trend_strength_adx_repair_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,routed_total,session_report,session_13_20_report_time,258,845.62,2361.25,-1515.63,1.557933,3.277597,0.565891,16.172945,-13.532411,1.195127,192.02,18.053832,56,0.77907,6,4.403812,measured_slice
mt5_rt_s264_aia_rep_trend_strength_adx_repair_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,routed_total,session_report,session_21_23_report_time,28,216.83,323.43,-106.6,3.034053,7.743929,0.75,15.401429,-15.228571,1.011351,52.07,6.772012,3,0.357143,1,4.164202,measured_slice
mt5_rt_s264_aia_rep_trend_strength_adx_repair_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,routed_total,session_report,session_00_06_report_time,1,42.16,42.16,0,inf,42.16,1.0,42.16,,,0.0,0.0,0,0.0,0,,thin_slice
mt5_rt_s264_aia_rep_trend_strength_adx_repair_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,routed_total,session_report,session_07_12_report_time,3,-87.5,0,-87.5,0.0,-29.166667,0.0,,-29.166667,,87.5,17.5,3,1.0,3,-1.0,negative_fragile_slice
mt5_ta_s264_aia_rep_volatility_atr_repair_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,tier_only_total,session_report,session_13_20_report_time,258,875.36,2218.59,-1343.23,1.651683,3.392868,0.562016,15.300621,-11.886991,1.287174,168.04,15.913604,63,0.775194,5,5.209236,measured_slice
mt5_ta_s264_aia_rep_volatility_atr_repair_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,tier_only_total,session_report,session_21_23_report_time,28,184.31,306.36,-122.05,2.510119,6.5825,0.714286,15.318,-15.25625,1.004048,53.44,7.243646,8,0.5,2,3.448915,measured_slice
mt5_ta_s264_aia_rep_volatility_atr_repair_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,tier_only_total,session_report,session_00_06_report_time,1,40.53,40.53,0,inf,40.53,1.0,40.53,,,0.0,0.0,0,0.0,0,,thin_slice
mt5_ta_s264_aia_rep_volatility_atr_repair_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,tier_only_total,session_report,session_07_12_report_time,3,-81.82,0,-81.82,0.0,-27.273333,0.0,,-27.273333,,81.82,16.364,3,1.0,3,-1.0,negative_fragile_slice
mt5_rt_s264_aia_rep_volatility_atr_repair_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,routed_total,session_report,session_13_20_report_time,258,875.36,2218.59,-1343.23,1.651683,3.392868,0.562016,15.300621,-11.886991,1.287174,168.04,15.913604,63,0.775194,5,5.209236,measured_slice
mt5_rt_s264_aia_rep_volatility_atr_repair_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,routed_total,session_report,session_21_23_report_time,28,184.31,306.36,-122.05,2.510119,6.5825,0.714286,15.318,-15.25625,1.004048,53.44,7.243646,8,0.5,2,3.448915,measured_slice
mt5_rt_s264_aia_rep_volatility_atr_repair_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,routed_total,session_report,session_00_06_report_time,1,40.53,40.53,0,inf,40.53,1.0,40.53,,,0.0,0.0,0,0.0,0,,thin_slice
mt5_rt_s264_aia_rep_volatility_atr_repair_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,routed_total,session_report,session_07_12_report_time,3,-81.82,0,-81.82,0.0,-27.273333,0.0,,-27.273333,,81.82,16.364,3,1.0,3,-1.0,negative_fragile_slice
mt5_ta_s264_aia_rep_trend_strength_adx_repair_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,tier_only_total,direction,sell,131,943.29,1716.45,-773.16,2.220045,7.200687,0.656489,19.958721,-17.181333,1.161651,133.42,8.796788,14,0.618321,3,7.070079,measured_slice
mt5_ta_s264_aia_rep_trend_strength_adx_repair_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,tier_only_total,direction,buy,159,73.82,1010.39,-936.57,1.07882,0.464277,0.515723,12.321829,-12.163247,1.013038,158.88,25.236673,86,0.874214,6,0.464627,measured_slice
mt5_rt_s264_aia_rep_trend_strength_adx_repair_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,routed_total,direction,sell,131,943.29,1716.45,-773.16,2.220045,7.200687,0.656489,19.958721,-17.181333,1.161651,133.42,8.796788,14,0.618321,3,7.070079,measured_slice
mt5_rt_s264_aia_rep_trend_strength_adx_repair_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,routed_total,direction,buy,159,73.82,1010.39,-936.57,1.07882,0.464277,0.515723,12.321829,-12.163247,1.013038,158.88,25.236673,86,0.874214,6,0.464627,measured_slice
mt5_ta_s264_aia_rep_volatility_atr_repair_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,tier_only_total,direction,sell,146,868.45,1700.85,-832.4,2.043309,5.948288,0.609589,19.110674,-14.603509,1.308636,142.66,9.784569,14,0.691781,3,6.087551,measured_slice
mt5_ta_s264_aia_rep_volatility_atr_repair_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,tier_only_total,direction,buy,144,149.93,864.63,-714.7,1.20978,1.041181,0.534722,11.228961,-10.667164,1.052666,106.53,17.717203,67,0.826389,5,1.407397,measured_slice
mt5_rt_s264_aia_rep_volatility_atr_repair_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,routed_total,direction,sell,146,868.45,1700.85,-832.4,2.043309,5.948288,0.609589,19.110674,-14.603509,1.308636,142.66,9.784569,14,0.691781,3,6.087551,measured_slice
mt5_rt_s264_aia_rep_volatility_atr_repair_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,routed_total,direction,buy,144,149.93,864.63,-714.7,1.20978,1.041181,0.534722,11.228961,-10.667164,1.052666,106.53,17.717203,67,0.826389,5,1.407397,measured_slice
mt5_ta_s264_aia_rep_trend_strength_adx_repair_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,tier_only_total,chron_segment,chron_early,97,429.59,868.56,-438.97,1.978632,4.428763,0.597938,14.975172,-11.255641,1.330459,85.7,8.517786,19,0.608247,4,5.012719,measured_slice
mt5_ta_s264_aia_rep_trend_strength_adx_repair_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,tier_only_total,chron_segment,chron_mid,97,174.98,685.87,-510.89,1.3425,1.803918,0.57732,12.247679,-12.460732,0.982902,75.42,14.762762,30,0.814433,5,2.320074,measured_slice
mt5_ta_s264_aia_rep_trend_strength_adx_repair_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,tier_only_total,chron_segment,chron_late,96,412.54,1172.41,-759.87,1.542909,4.297292,0.5625,21.711296,-18.092143,1.20004,206.72,19.242118,29,0.760417,6,1.995646,measured_slice
mt5_rt_s264_aia_rep_trend_strength_adx_repair_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,routed_total,chron_segment,chron_early,97,429.59,868.56,-438.97,1.978632,4.428763,0.597938,14.975172,-11.255641,1.330459,85.7,8.517786,19,0.608247,4,5.012719,measured_slice
mt5_rt_s264_aia_rep_trend_strength_adx_repair_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,routed_total,chron_segment,chron_mid,97,174.98,685.87,-510.89,1.3425,1.803918,0.57732,12.247679,-12.460732,0.982902,75.42,14.762762,30,0.814433,5,2.320074,measured_slice
mt5_rt_s264_aia_rep_trend_strength_adx_repair_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,routed_total,chron_segment,chron_late,96,412.54,1172.41,-759.87,1.542909,4.297292,0.5625,21.711296,-18.092143,1.20004,206.72,19.242118,29,0.760417,6,1.995646,measured_slice
mt5_ta_s264_aia_rep_volatility_atr_repair_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,tier_only_total,chron_segment,chron_early,97,426.63,774.44,-347.81,2.226618,4.398247,0.597938,13.352414,-8.918205,1.497209,79.44,7.961436,15,0.618557,4,5.370468,measured_slice
mt5_ta_s264_aia_rep_volatility_atr_repair_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,tier_only_total,chron_segment,chron_mid,97,123.1,608.64,-485.54,1.253532,1.269072,0.56701,11.066182,-11.560476,0.957243,73.66,14.35168,36,0.865979,5,1.671192,measured_slice
mt5_ta_s264_aia_rep_volatility_atr_repair_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,tier_only_total,chron_segment,chron_late,96,468.65,1182.4,-713.75,1.656602,4.881771,0.552083,22.309434,-16.598837,1.344036,186.66,16.556532,30,0.760417,5,2.510715,measured_slice
mt5_rt_s264_aia_rep_volatility_atr_repair_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,routed_total,chron_segment,chron_early,97,426.63,774.44,-347.81,2.226618,4.398247,0.597938,13.352414,-8.918205,1.497209,79.44,7.961436,15,0.618557,4,5.370468,measured_slice
mt5_rt_s264_aia_rep_volatility_atr_repair_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,routed_total,chron_segment,chron_mid,97,123.1,608.64,-485.54,1.253532,1.269072,0.56701,11.066182,-11.560476,0.957243,73.66,14.35168,36,0.865979,5,1.671192,measured_slice
mt5_rt_s264_aia_rep_volatility_atr_repair_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_state_guard_repair_v3,aia_dual_replacement_state_guard_repair_v3,noncalendar_state_guard_repair_score_table_terms_only_not_retrained,routed_total,chron_segment,chron_late,96,468.65,1182.4,-713.75,1.656602,4.881771,0.552083,22.309434,-16.598837,1.344036,186.66,16.556532,30,0.760417,5,2.510715,measured_slice
