ledger_row_id,stage_id,run_id,subrun_id,parent_run_id,record_view,tier_scope,kpi_scope,scoreboard_lane,status,judgment,path,primary_kpi,guardrail_kpi,external_verification_status,notes,hcardrail_kpi,run_number,date,decision,next_run_id,rows,gate_passes,gate_total,claim_boundary,report_path,trained_models,onnx_parity,best_proxy,candidate_rows,positive_proxy_rows,best_model_id,best_proxy_net,attempt_rows,feature_matrix_rows,runtime_completed_rows,matched_rows,mismatch_rows,positive_net_rows,best_net_profit,best_profit_factor,operating_ready_rows,run_date,primary_artifact,view,tier,metric_scope,net_profit,profit_factor,expectancy,drawdown,recovery_factor,trade_count,candidate_model_id,result_status,expected_probability_rows,long_trade_count,short_trade_count,feature_count,task_seed_rows,eligible_task_rows,trained_model_rows,best_inner_holdout_proxy_net,best_inner_holdout_profit_factor,candidate_model_ids,probe_priority_model,raw_top_model,lane,family,primary_report,balance_control_model,cost_control_model,primary_proxy_net,primary_profit_factor,primary_recovery_factor,sample_rows,attempt_count,source_package_run_id,row_id,scoreboard,evidence_boundary,work_family,evidence_scope,run_key,question,next_action,trade_density_per_feature_day,trade_density_requirement_status,result_judgment,max_drawdown_amount,final_decision_path,created_at,gate_audit_path,expected_estimated_mt5_density,usable_report_rows,artifact_count,created_at_utc,required_gate_audit,kpi_summary,runtime_authority,operating_promotion,trade_density,source_authority,goal_achieve,run_family,run_type,input_run_id,output_path,result_path,selected_net_profit,selected_profit_factor,selected_trade_density,expected_net_profit,expected_profit_factor,expected_trade_count,expected_trade_density,route_attribution_boundary,scaled_density_estimate,max_drawdown_percent,strict_joint_pass_count,probability_parity_pass_rows,best_candidate_id,candidate_count,scout_clue_count,materialization_candidate_count,meaningful_signal_count,completion_candidate_count,model,drawdown_percent,trades_per_day,oos_trades_per_day,oos_net_profit,oos_profit_factor,oos_trade_count,oos_drawdown_percent
run345A_branch_stage344_to_cash_open_long_quality_short_carry_runtime_probe_without_db_v1__Tier B,345_cash_open_decomposition__long_quality_short_carry_runtime_probe,run345A_branch_stage344_to_cash_open_long_quality_short_carry_runtime_probe_without_db_v1,Tier B,run344N_materialize_cash_open_long_quality_short_carry_decomposition_package_without_db_v1,Tier B separate(Tier B 분리),Tier B,missing_required,state_sync_stage_branch(상태 동기화 단계 분기),completed_stage345A_branch_from_stage344_cash_open_runtime_probe_opened_no_selection,stage_branch_completed_stage344_overweight_handoff_to_cash_open_runtime_probe_no_selection,stages/345_cash_open_decomposition__long_quality_short_carry_runtime_probe/03_reviews/run345A_stage_branch.md,missing_required(필수 누락),missing_required(필수 누락),missing_required(필수 누락),User requested a Stage branch because Stage344 became heavy(사용자가 344단계가 무거워져 단계 분기를 요청함).,,run345A,2026-06-01,stage345A_open_run345B_execute_cash_open_long_quality_short_carry_mt5_probe,run345B_execute_cash_open_long_quality_short_carry_decomposition_mt5_probe_without_db_v1,,9.0,9.0,state_sync_stage_branch_cash_open_long_quality_short_carry_runtime_probe_handoff_only_no_new_mt5_execution_no_candidate_selection_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/345_cash_open_decomposition__long_quality_short_carry_runtime_probe/03_reviews/run345A_stage_branch.md,,,,,,,,,,,,,,,,,2026-06-01,stages/345_cash_open_decomposition__long_quality_short_carry_runtime_probe/02_runs/run345A/final_decision.json,Tier B separate(Tier B 분리),Tier B,missing_required,,,,,,,none(없음),missing_required(필수 누락),,,,,,,,,,,,,state_sync_stage_branch(상태 동기화 단계 분기),state_sync(상태 동기화),stages/345_cash_open_decomposition__long_quality_short_carry_runtime_probe/03_reviews/run345A_stage_branch.md,,,,,,,,run344N_materialize_cash_open_long_quality_short_carry_decomposition_package_without_db_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run345A_branch_stage344_to_cash_open_long_quality_short_carry_runtime_probe_without_db_v1__Tier A+B,345_cash_open_decomposition__long_quality_short_carry_runtime_probe,run345A_branch_stage344_to_cash_open_long_quality_short_carry_runtime_probe_without_db_v1,Tier A+B,run344N_materialize_cash_open_long_quality_short_carry_decomposition_package_without_db_v1,Tier A+B combined(Tier A+B 합산),Tier A+B,same_as_tier_a_until_tier_b_available,state_sync_stage_branch(상태 동기화 단계 분기),completed_stage345A_branch_from_stage344_cash_open_runtime_probe_opened_no_selection,stage_branch_completed_stage344_overweight_handoff_to_cash_open_runtime_probe_no_selection,stages/345_cash_open_decomposition__long_quality_short_carry_runtime_probe/03_reviews/run345A_stage_branch.md,attempts=6;expected_rows=34962,common_sync_missing=0;single_side_filter_limit_recorded=true,out_of_scope_by_claim(주장 범위 밖),User requested a Stage branch because Stage344 became heavy(사용자가 344단계가 무거워져 단계 분기를 요청함).,,run345A,2026-06-01,stage345A_open_run345B_execute_cash_open_long_quality_short_carry_mt5_probe,run345B_execute_cash_open_long_quality_short_carry_decomposition_mt5_probe_without_db_v1,34962.0,9.0,9.0,state_sync_stage_branch_cash_open_long_quality_short_carry_runtime_probe_handoff_only_no_new_mt5_execution_no_candidate_selection_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/345_cash_open_decomposition__long_quality_short_carry_runtime_probe/03_reviews/run345A_stage_branch.md,,,,,,,,,,,,,,,,,2026-06-01,stages/345_cash_open_decomposition__long_quality_short_carry_runtime_probe/02_runs/run345A/final_decision.json,Tier A+B combined(Tier A+B 합산),Tier A+B,same_as_tier_a_until_tier_b_available,,,,,,,none(없음),same_as_tier_a_until_tier_b_available,,,,5827.0,,,,,,,,,state_sync_stage_branch(상태 동기화 단계 분기),state_sync(상태 동기화),stages/345_cash_open_decomposition__long_quality_short_carry_runtime_probe/03_reviews/run345A_stage_branch.md,,,,,,,6.0,run344N_materialize_cash_open_long_quality_short_carry_decomposition_package_without_db_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run345B_execute_cash_open_long_quality_short_carry_decomposition_mt5_probe_without_db_v1__Tier A,345_cash_open_decomposition__long_quality_short_carry_runtime_probe,run345B_execute_cash_open_long_quality_short_carry_decomposition_mt5_probe_without_db_v1,Tier A,run345A_branch_stage344_to_cash_open_long_quality_short_carry_runtime_probe_without_db_v1,Tier A separate(Tier A 분리),Tier A,mt5_runtime_probe,runtime_probe(MT5 런타임 탐침),completed_stage345B_cash_open_long_quality_short_carry_mt5_probe_executed_review_required_no_selection,mt5_cash_open_long_quality_short_carry_outputs_available_review_required_no_selection,stages/345_cash_open_decomposition__long_quality_short_carry_runtime_probe/03_reviews/run345B_cash_open_long_quality_short_carry_mt5_probe.md,net_profit=186.67;pf=4.11;trades=26,drawdown=89.31;long_short=6/20,completed(완료),"MT5 runtime probe(MT5 런타임 탐침) complete, review required(검토 필요), no selection(선정 없음).",,,2026-06-01,stage345B_open_run345C_review_cash_open_long_quality_short_carry_mt5_probe,run345C_review_cash_open_long_quality_short_carry_mt5_probe_without_db_v1,,10.0,10.0,research_development_cash_open_long_quality_short_carry_mt5_runtime_probe_attempt_only_no_candidate_selection_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/345_cash_open_decomposition__long_quality_short_carry_runtime_probe/03_reviews/run345B_cash_open_long_quality_short_carry_mt5_probe.md,,,,,,,,,,,34962.0,,,,,,2026-06-01,stages/345_cash_open_decomposition__long_quality_short_carry_runtime_probe/02_runs/run345B/final_decision.json,Tier A separate(Tier A 분리),Tier A,mt5_runtime_probe,186.67,4.11,7.18,89.31,2.09,26.0,logreg_balanced_c025_n01_s07_base_control,mt5_cash_open_long_quality_short_carry_outputs_available_review_required_no_selection,,,,,,,,,,,,,,,,,,,,,,6.0,run344N_materialize_cash_open_long_quality_short_carry_decomposition_package_without_db_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run345B_execute_cash_open_long_quality_short_carry_decomposition_mt5_probe_without_db_v1__Tier B,345_cash_open_decomposition__long_quality_short_carry_runtime_probe,run345B_execute_cash_open_long_quality_short_carry_decomposition_mt5_probe_without_db_v1,Tier B,run345A_branch_stage344_to_cash_open_long_quality_short_carry_runtime_probe_without_db_v1,Tier B separate(Tier B 분리),Tier B,missing_required,runtime_probe(MT5 런타임 탐침),completed_stage345B_cash_open_long_quality_short_carry_mt5_probe_executed_review_required_no_selection,mt5_cash_open_long_quality_short_carry_outputs_available_review_required_no_selection,stages/345_cash_open_decomposition__long_quality_short_carry_runtime_probe/03_reviews/run345B_cash_open_long_quality_short_carry_mt5_probe.md,missing_required(필수 누락),missing_required(필수 누락),missing_required(필수 누락),Tier B(티어 B)는 이번 MT5 probe(MT5 탐침) 범위 밖이므로 missing_required(필수 누락)로 기록한다.,,,2026-06-01,stage345B_open_run345C_review_cash_open_long_quality_short_carry_mt5_probe,run345C_review_cash_open_long_quality_short_carry_mt5_probe_without_db_v1,,10.0,10.0,research_development_cash_open_long_quality_short_carry_mt5_runtime_probe_attempt_only_no_candidate_selection_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/345_cash_open_decomposition__long_quality_short_carry_runtime_probe/03_reviews/run345B_cash_open_long_quality_short_carry_mt5_probe.md,,,,,,,,,,,,,,,,,2026-06-01,stages/345_cash_open_decomposition__long_quality_short_carry_runtime_probe/02_runs/run345B/final_decision.json,Tier B separate(Tier B 분리),Tier B,missing_required,,,,,,,missing_required,missing_required(필수 누락),,,,,,,,,,,,,,,,,,,,,,,run344N_materialize_cash_open_long_quality_short_carry_decomposition_package_without_db_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run345B_execute_cash_open_long_quality_short_carry_decomposition_mt5_probe_without_db_v1__Tier A+B,345_cash_open_decomposition__long_quality_short_carry_runtime_probe,run345B_execute_cash_open_long_quality_short_carry_decomposition_mt5_probe_without_db_v1,Tier A+B,run345A_branch_stage344_to_cash_open_long_quality_short_carry_runtime_probe_without_db_v1,Tier A+B combined(Tier A+B 합산),Tier A+B,same_as_tier_a_until_tier_b_available,runtime_probe(MT5 런타임 탐침),completed_stage345B_cash_open_long_quality_short_carry_mt5_probe_executed_review_required_no_selection,mt5_cash_open_long_quality_short_carry_outputs_available_review_required_no_selection,stages/345_cash_open_decomposition__long_quality_short_carry_runtime_probe/03_reviews/run345B_cash_open_long_quality_short_carry_mt5_probe.md,net_profit=186.67;pf=4.11;trades=26,drawdown=89.31;long_short=6/20,completed(완료),Tier B(티어 B)가 없으므로 combined(합산)는 Tier A(티어 A)와 같은 경계로 기록한다.,,,2026-06-01,stage345B_open_run345C_review_cash_open_long_quality_short_carry_mt5_probe,run345C_review_cash_open_long_quality_short_carry_mt5_probe_without_db_v1,,10.0,10.0,research_development_cash_open_long_quality_short_carry_mt5_runtime_probe_attempt_only_no_candidate_selection_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/345_cash_open_decomposition__long_quality_short_carry_runtime_probe/03_reviews/run345B_cash_open_long_quality_short_carry_mt5_probe.md,,,,,,,,,,,34962.0,,,,,,2026-06-01,stages/345_cash_open_decomposition__long_quality_short_carry_runtime_probe/02_runs/run345B/final_decision.json,Tier A+B combined(Tier A+B 합산),Tier A+B,same_as_tier_a_until_tier_b_available,186.67,4.11,7.18,89.31,2.09,26.0,logreg_balanced_c025_n01_s07_base_control,same_as_tier_a_until_tier_b_available,,,,,,,,,,,,,,,,,,,,,,6.0,run344N_materialize_cash_open_long_quality_short_carry_decomposition_package_without_db_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run346A_branch_stage345_to_cash_open_runtime_review_source_pivot_without_db_v1__Tier A,346_cash_open_runtime_review__asymmetric_source_pivot,run346A_branch_stage345_to_cash_open_runtime_review_source_pivot_without_db_v1,Tier A,run345B_execute_cash_open_long_quality_short_carry_decomposition_mt5_probe_without_db_v1,Tier A separate(Tier A 분리),Tier A,stage_branch_handoff_run345B_runtime_probe,state_sync_stage_branch(상태 동기화 단계 분기),completed_stage346A_branch_from_stage345_cash_open_runtime_review_pivot_opened_no_selection,stage_branch_completed_stage345_overweight_handoff_to_cash_open_runtime_review_source_pivot_no_selection,stages/346_cash_open_runtime_review__asymmetric_source_pivot/03_reviews/run346A_stage_branch.md,best_attempt=n01_s07_base_control;net=186.67,review_required(검토 필요);no_selection(선정 없음),completed_upstream_run345B(상류 run345B 완료),Stage345(345단계)가 무거워져 review(검토)를 Stage346(346단계)으로 넘김.,,run346A,2026-06-01,stage346A_open_run346B_review_cash_open_runtime_probe_source_pivot,run346B_review_cash_open_runtime_probe_source_pivot_without_db_v1,,8,8,state_sync_stage_branch_unreviewed_cash_open_runtime_probe_handoff_only_no_new_mt5_execution_no_candidate_selection_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/346_cash_open_runtime_review__asymmetric_source_pivot/03_reviews/run346A_stage_branch.md,,,,,,,,,,,34962,,,,,,2026-06-01,stages/346_cash_open_runtime_review__asymmetric_source_pivot/02_runs/run346A/final_decision.json,Tier A separate(Tier A 분리),Tier A,stage_branch_handoff_run345B_runtime_probe,186.67,4.11,7.18,89.31,2.09,26,none(없음),"stage_branch_opened_no_selection(단계 분기 완료, 선정 없음)",,,,,,,,,,,,,state_sync_stage_branch(상태 동기화 단계 분기),state_sync(상태 동기화),stages/346_cash_open_runtime_review__asymmetric_source_pivot/03_reviews/run346A_stage_branch.md,,,,,,,6,run344N_materialize_cash_open_long_quality_short_carry_decomposition_package_without_db_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run346A_branch_stage345_to_cash_open_runtime_review_source_pivot_without_db_v1__Tier B,346_cash_open_runtime_review__asymmetric_source_pivot,run346A_branch_stage345_to_cash_open_runtime_review_source_pivot_without_db_v1,Tier B,run345B_execute_cash_open_long_quality_short_carry_decomposition_mt5_probe_without_db_v1,Tier B separate(Tier B 분리),Tier B,missing_required,state_sync_stage_branch(상태 동기화 단계 분기),completed_stage346A_branch_from_stage345_cash_open_runtime_review_pivot_opened_no_selection,stage_branch_completed_stage345_overweight_handoff_to_cash_open_runtime_review_source_pivot_no_selection,stages/346_cash_open_runtime_review__asymmetric_source_pivot/03_reviews/run346A_stage_branch.md,missing_required(필수 누락),missing_required(필수 누락),missing_required(필수 누락),Tier B(티어 B)는 Stage345 run345B(345B 실행) 범위 밖이므로 숨기지 않는다.,,run346A,2026-06-01,stage346A_open_run346B_review_cash_open_runtime_probe_source_pivot,run346B_review_cash_open_runtime_probe_source_pivot_without_db_v1,,8,8,state_sync_stage_branch_unreviewed_cash_open_runtime_probe_handoff_only_no_new_mt5_execution_no_candidate_selection_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/346_cash_open_runtime_review__asymmetric_source_pivot/03_reviews/run346A_stage_branch.md,,,,,,,,,,,,,,,,,2026-06-01,stages/346_cash_open_runtime_review__asymmetric_source_pivot/02_runs/run346A/final_decision.json,Tier B separate(Tier B 분리),Tier B,missing_required,,,,,,,none(없음),missing_required(필수 누락),,,,,,,,,,,,,state_sync_stage_branch(상태 동기화 단계 분기),state_sync(상태 동기화),stages/346_cash_open_runtime_review__asymmetric_source_pivot/03_reviews/run346A_stage_branch.md,,,,,,,6,run344N_materialize_cash_open_long_quality_short_carry_decomposition_package_without_db_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run346A_branch_stage345_to_cash_open_runtime_review_source_pivot_without_db_v1__Tier A+B,346_cash_open_runtime_review__asymmetric_source_pivot,run346A_branch_stage345_to_cash_open_runtime_review_source_pivot_without_db_v1,Tier A+B,run345B_execute_cash_open_long_quality_short_carry_decomposition_mt5_probe_without_db_v1,Tier A+B combined(Tier A+B 합산),Tier A+B,same_as_tier_a_until_tier_b_available,state_sync_stage_branch(상태 동기화 단계 분기),completed_stage346A_branch_from_stage345_cash_open_runtime_review_pivot_opened_no_selection,stage_branch_completed_stage345_overweight_handoff_to_cash_open_runtime_review_source_pivot_no_selection,stages/346_cash_open_runtime_review__asymmetric_source_pivot/03_reviews/run346A_stage_branch.md,same_as_tier_a_until_tier_b_available,Tier B missing_required(Tier B 필수 누락),out_of_scope_by_claim(주장 범위 밖),Combined view(합산 보기)는 Tier B(티어 B)가 없으므로 Tier A(티어 A) 경계와 같다.,,run346A,2026-06-01,stage346A_open_run346B_review_cash_open_runtime_probe_source_pivot,run346B_review_cash_open_runtime_probe_source_pivot_without_db_v1,,8,8,state_sync_stage_branch_unreviewed_cash_open_runtime_probe_handoff_only_no_new_mt5_execution_no_candidate_selection_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/346_cash_open_runtime_review__asymmetric_source_pivot/03_reviews/run346A_stage_branch.md,,,,,,,,,,,34962,,,,,,2026-06-01,stages/346_cash_open_runtime_review__asymmetric_source_pivot/02_runs/run346A/final_decision.json,Tier A+B combined(Tier A+B 합산),Tier A+B,same_as_tier_a_until_tier_b_available,186.67,4.11,7.18,89.31,2.09,26,none(없음),same_as_tier_a_until_tier_b_available,,,,,,,,,,,,,state_sync_stage_branch(상태 동기화 단계 분기),state_sync(상태 동기화),stages/346_cash_open_runtime_review__asymmetric_source_pivot/03_reviews/run346A_stage_branch.md,,,,,,,6,run344N_materialize_cash_open_long_quality_short_carry_decomposition_package_without_db_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run346B_review_cash_open_runtime_probe_source_pivot_without_db_v1__Tier A,346_cash_open_runtime_review__asymmetric_source_pivot,run346B_review_cash_open_runtime_probe_source_pivot_without_db_v1,Tier A,run346A_branch_stage345_to_cash_open_runtime_review_source_pivot_without_db_v1,Tier A separate(Tier A 분리),Tier A,runtime_probe_review,review_attribution(검토 귀속),completed_stage346B_cash_open_runtime_probe_reviewed_stage347_asymmetric_source_opened_no_selection,runtime_probe_reference_clue_valid_but_side_filter_variants_negative_stage347_asymmetric_source_design_required_no_operating_claim,stages/346_cash_open_runtime_review__asymmetric_source_pivot/03_reviews/run346B_cash_open_runtime_probe_source_pivot_review.md,reference_net=186.67;PF=4.11;trades=26,single_side_filter_variants_negative(단일 방향 필터 변형 부정),completed_upstream_run345B(상류 run345B 완료),Tier A(티어 A) runtime probe review(런타임 탐침 검토); no selection(선정 없음).,,run346B,2026-06-01,stage346B_close_stage346_open_stage347_cash_open_asymmetric_source_design,run347A_design_cash_open_asymmetric_long_short_source_without_db_v1,,11,11,research_development_review_and_stage_handoff_only_cash_open_runtime_probe_reference_clue_no_candidate_selection_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/346_cash_open_runtime_review__asymmetric_source_pivot/03_reviews/run346B_cash_open_runtime_probe_source_pivot_review.md,,,,,,,,,,,34962,,,,,,2026-06-01,stages/346_cash_open_runtime_review__asymmetric_source_pivot/02_runs/run346B/final_decision.json,Tier A separate(Tier A 분리),Tier A,runtime_probe_review,186.67,4.11,7.18,89.31,2.09,26,none(없음),"reviewed_reference_clue_no_selection(검토된 참고 단서, 선정 없음)",,,,,,,,,,,,,kpi_evidence(KPI 근거),kpi_evidence(KPI 근거),stages/346_cash_open_runtime_review__asymmetric_source_pivot/03_reviews/run346B_cash_open_runtime_probe_source_pivot_review.md,,,,,,,6,run344N_materialize_cash_open_long_quality_short_carry_decomposition_package_without_db_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run346B_review_cash_open_runtime_probe_source_pivot_without_db_v1__Tier B,346_cash_open_runtime_review__asymmetric_source_pivot,run346B_review_cash_open_runtime_probe_source_pivot_without_db_v1,Tier B,run346A_branch_stage345_to_cash_open_runtime_review_source_pivot_without_db_v1,Tier B separate(Tier B 분리),Tier B,missing_required,review_attribution(검토 귀속),completed_stage346B_cash_open_runtime_probe_reviewed_stage347_asymmetric_source_opened_no_selection,runtime_probe_reference_clue_valid_but_side_filter_variants_negative_stage347_asymmetric_source_design_required_no_operating_claim,stages/346_cash_open_runtime_review__asymmetric_source_pivot/03_reviews/run346B_cash_open_runtime_probe_source_pivot_review.md,missing_required(필수 누락),missing_required(필수 누락),missing_required(필수 누락),Tier B(티어 B)는 missing_required(필수 누락).,,run346B,2026-06-01,stage346B_close_stage346_open_stage347_cash_open_asymmetric_source_design,run347A_design_cash_open_asymmetric_long_short_source_without_db_v1,,11,11,research_development_review_and_stage_handoff_only_cash_open_runtime_probe_reference_clue_no_candidate_selection_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/346_cash_open_runtime_review__asymmetric_source_pivot/03_reviews/run346B_cash_open_runtime_probe_source_pivot_review.md,,,,,,,,,,,,,,,,,2026-06-01,stages/346_cash_open_runtime_review__asymmetric_source_pivot/02_runs/run346B/final_decision.json,Tier B separate(Tier B 분리),Tier B,missing_required,,,,,,,none(없음),missing_required(필수 누락),,,,,,,,,,,,,kpi_evidence(KPI 근거),kpi_evidence(KPI 근거),stages/346_cash_open_runtime_review__asymmetric_source_pivot/03_reviews/run346B_cash_open_runtime_probe_source_pivot_review.md,,,,,,,6,run344N_materialize_cash_open_long_quality_short_carry_decomposition_package_without_db_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run346B_review_cash_open_runtime_probe_source_pivot_without_db_v1__Tier A+B,346_cash_open_runtime_review__asymmetric_source_pivot,run346B_review_cash_open_runtime_probe_source_pivot_without_db_v1,Tier A+B,run346A_branch_stage345_to_cash_open_runtime_review_source_pivot_without_db_v1,Tier A+B combined(Tier A+B 합산),Tier A+B,same_as_tier_a_until_tier_b_available,review_attribution(검토 귀속),completed_stage346B_cash_open_runtime_probe_reviewed_stage347_asymmetric_source_opened_no_selection,runtime_probe_reference_clue_valid_but_side_filter_variants_negative_stage347_asymmetric_source_design_required_no_operating_claim,stages/346_cash_open_runtime_review__asymmetric_source_pivot/03_reviews/run346B_cash_open_runtime_probe_source_pivot_review.md,same_as_tier_a_until_tier_b_available,Tier B missing_required(Tier B 필수 누락),out_of_scope_by_claim(주장 범위 밖),Tier A+B combined(합산)은 Tier B 부재 때문에 Tier A와 같은 경계다.,,run346B,2026-06-01,stage346B_close_stage346_open_stage347_cash_open_asymmetric_source_design,run347A_design_cash_open_asymmetric_long_short_source_without_db_v1,,11,11,research_development_review_and_stage_handoff_only_cash_open_runtime_probe_reference_clue_no_candidate_selection_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/346_cash_open_runtime_review__asymmetric_source_pivot/03_reviews/run346B_cash_open_runtime_probe_source_pivot_review.md,,,,,,,,,,,34962,,,,,,2026-06-01,stages/346_cash_open_runtime_review__asymmetric_source_pivot/02_runs/run346B/final_decision.json,Tier A+B combined(Tier A+B 합산),Tier A+B,same_as_tier_a_until_tier_b_available,186.67,4.11,7.18,89.31,2.09,26,none(없음),same_as_tier_a_until_tier_b_available,,,,,,,,,,,,,kpi_evidence(KPI 근거),kpi_evidence(KPI 근거),stages/346_cash_open_runtime_review__asymmetric_source_pivot/03_reviews/run346B_cash_open_runtime_probe_source_pivot_review.md,,,,,,,6,run344N_materialize_cash_open_long_quality_short_carry_decomposition_package_without_db_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run347A_design_cash_open_asymmetric_long_short_source_without_db_v1__Tier A,347_cash_open_asymmetric_source__long_short_head_design,run347A_design_cash_open_asymmetric_long_short_source_without_db_v1,Tier A,run346B_review_cash_open_runtime_probe_source_pivot_without_db_v1,Tier A separate(Tier A 분리),Tier A,design_only,experiment_design(실험 설계),completed_stage347A_cash_open_asymmetric_source_design_ready_no_selection,asymmetric_long_short_source_design_ready_timestamp_safe_materialization_required_no_operating_claim,stages/347_cash_open_asymmetric_source__long_short_head_design/03_reviews/run347A_cash_open_asymmetric_source_design.md,design_rows=3;queue_rows=3,no_model_training;no_mt5_execution,not_applicable(해당 없음),asymmetric source design only(비대칭 원천 설계 전용).,,run347A,2026-06-01,stage347A_open_run347B_materialize_cash_open_asymmetric_source_inputs,run347B_materialize_cash_open_asymmetric_source_inputs_without_db_v1,,10,10,research_development_design_only_cash_open_asymmetric_long_short_source_no_model_training_no_mt5_execution_no_candidate_selection_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/347_cash_open_asymmetric_source__long_short_head_design/03_reviews/run347A_cash_open_asymmetric_source_design.md,,,,,,,,,,,,,,,,,2026-06-01,stages/347_cash_open_asymmetric_source__long_short_head_design/02_runs/run347A/final_decision.json,Tier A separate(Tier A 분리),Tier A,design_matrix,,,,,,,none(없음),"design_ready_no_selection(설계 준비, 선정 없음)",,,,,,,,,,,,,experiment_design(실험 설계),experiment_design(실험 설계),stages/347_cash_open_asymmetric_source__long_short_head_design/03_reviews/run347A_cash_open_asymmetric_source_design.md,,,,,,,,run344N_materialize_cash_open_long_quality_short_carry_decomposition_package_without_db_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run347A_design_cash_open_asymmetric_long_short_source_without_db_v1__Tier B,347_cash_open_asymmetric_source__long_short_head_design,run347A_design_cash_open_asymmetric_long_short_source_without_db_v1,Tier B,run346B_review_cash_open_runtime_probe_source_pivot_without_db_v1,Tier B separate(Tier B 분리),Tier B,missing_required,experiment_design(실험 설계),completed_stage347A_cash_open_asymmetric_source_design_ready_no_selection,asymmetric_long_short_source_design_ready_timestamp_safe_materialization_required_no_operating_claim,stages/347_cash_open_asymmetric_source__long_short_head_design/03_reviews/run347A_cash_open_asymmetric_source_design.md,missing_required(필수 누락),missing_required(필수 누락),missing_required(필수 누락),asymmetric source design only(비대칭 원천 설계 전용).,,run347A,2026-06-01,stage347A_open_run347B_materialize_cash_open_asymmetric_source_inputs,run347B_materialize_cash_open_asymmetric_source_inputs_without_db_v1,,10,10,research_development_design_only_cash_open_asymmetric_long_short_source_no_model_training_no_mt5_execution_no_candidate_selection_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/347_cash_open_asymmetric_source__long_short_head_design/03_reviews/run347A_cash_open_asymmetric_source_design.md,,,,,,,,,,,,,,,,,2026-06-01,stages/347_cash_open_asymmetric_source__long_short_head_design/02_runs/run347A/final_decision.json,Tier B separate(Tier B 분리),Tier B,missing_required,,,,,,,none(없음),missing_required(필수 누락),,,,,,,,,,,,,experiment_design(실험 설계),experiment_design(실험 설계),stages/347_cash_open_asymmetric_source__long_short_head_design/03_reviews/run347A_cash_open_asymmetric_source_design.md,,,,,,,,run344N_materialize_cash_open_long_quality_short_carry_decomposition_package_without_db_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
